year,age_band,sex,disease_class,disease,cases,source_file
2021,65세이상,male,제2급,A형간염,142,2021_기본통계_성별_연령별.xlsx
2021,65세이상,female,제2급,A형간염,139,2021_기본통계_성별_연령별.xlsx
2021,연령미상,all,제2급,A형간염,0,2021_기본통계_성별_연령별.xlsx
2021,연령미상,male,제2급,A형간염,0,2021_기본통계_성별_연령별.xlsx
2021,연령미상,female,제2급,A형간염,0,2021_기본통계_성별_연령별.xlsx
2021,all,all,제2급,백일해,21,2021_기본통계_성별_연령별.xlsx
2021,all,male,제2급,백일해,8,2021_기본통계_성별_연령별.xlsx
2021,all,female,제2급,백일해,13,2021_기본통계_성별_연령별.xlsx
2021,0~4세,all,제2급,백일해,5,2021_기본통계_성별_연령별.xlsx
2021,0~4세,male,제2급,백일해,4,2021_기본통계_성별_연령별.xlsx
2021,0~4세,female,제2급,백일해,1,2021_기본통계_성별_연령별.xlsx
2021,5~9세,all,제2급,백일해,3,2021_기본통계_성별_연령별.xlsx
2021,5~9세,male,제2급,백일해,2,2021_기본통계_성별_연령별.xlsx
2021,5~9세,female,제2급,백일해,1,2021_기본통계_성별_연령별.xlsx
2021,10~14세,all,제2급,백일해,0,2021_기본통계_성별_연령별.xlsx
2021,10~14세,male,제2급,백일해,0,2021_기본통계_성별_연령별.xlsx
2021,10~14세,female,제2급,백일해,0,2021_기본통계_성별_연령별.xlsx
2021,15~19세,all,제2급,백일해,0,2021_기본통계_성별_연령별.xlsx
2021,15~19세,male,제2급,백일해,0,2021_기본통계_성별_연령별.xlsx
2021,15~19세,female,제2급,백일해,0,2021_기본통계_성별_연령별.xlsx
2021,20~24세,all,제2급,백일해,0,2021_기본통계_성별_연령별.xlsx
2021,20~24세,male,제2급,백일해,0,2021_기본통계_성별_연령별.xlsx
2021,20~24세,female,제2급,백일해,0,2021_기본통계_성별_연령별.xlsx
2021,25~29세,all,제2급,백일해,1,2021_기본통계_성별_연령별.xlsx
2021,25~29세,male,제2급,백일해,1,2021_기본통계_성별_연령별.xlsx
2021,25~29세,female,제2급,백일해,0,2021_기본통계_성별_연령별.xlsx
2021,30~34세,all,제2급,백일해,2,2021_기본통계_성별_연령별.xlsx
2021,30~34세,male,제2급,백일해,0,2021_기본통계_성별_연령별.xlsx
2021,30~34세,female,제2급,백일해,2,2021_기본통계_성별_연령별.xlsx
2021,35~39세,all,제2급,백일해,0,2021_기본통계_성별_연령별.xlsx
2021,35~39세,male,제2급,백일해,0,2021_기본통계_성별_연령별.xlsx
2021,35~39세,female,제2급,백일해,0,2021_기본통계_성별_연령별.xlsx
2021,40~44세,all,제2급,백일해,2,2021_기본통계_성별_연령별.xlsx
2021,40~44세,male,제2급,백일해,0,2021_기본통계_성별_연령별.xlsx
2021,40~44세,female,제2급,백일해,2,2021_기본통계_성별_연령별.xlsx
2021,45~49세,all,제2급,백일해,0,2021_기본통계_성별_연령별.xlsx
2021,45~49세,male,제2급,백일해,0,2021_기본통계_성별_연령별.xlsx
2021,45~49세,female,제2급,백일해,0,2021_기본통계_성별_연령별.xlsx
2021,50~54세,all,제2급,백일해,0,2021_기본통계_성별_연령별.xlsx
2021,50~54세,male,제2급,백일해,0,2021_기본통계_성별_연령별.xlsx
2021,50~54세,female,제2급,백일해,0,2021_기본통계_성별_연령별.xlsx
2021,55~59세,all,제2급,백일해,0,2021_기본통계_성별_연령별.xlsx
2021,55~59세,male,제2급,백일해,0,2021_기본통계_성별_연령별.xlsx
2021,55~59세,female,제2급,백일해,0,2021_기본통계_성별_연령별.xlsx
2021,60~64세,all,제2급,백일해,0,2021_기본통계_성별_연령별.xlsx
2021,60~64세,male,제2급,백일해,0,2021_기본통계_성별_연령별.xlsx
2021,60~64세,female,제2급,백일해,0,2021_기본통계_성별_연령별.xlsx
2021,65세이상,all,제2급,백일해,8,2021_기본통계_성별_연령별.xlsx
2021,65세이상,male,제2급,백일해,1,2021_기본통계_성별_연령별.xlsx
2021,65세이상,female,제2급,백일해,7,2021_기본통계_성별_연령별.xlsx
2021,연령미상,all,제2급,백일해,0,2021_기본통계_성별_연령별.xlsx
2021,연령미상,male,제2급,백일해,0,2021_기본통계_성별_연령별.xlsx
2021,연령미상,female,제2급,백일해,0,2021_기본통계_성별_연령별.xlsx
2021,all,all,제2급,유행성이하선염,9708,2021_기본통계_성별_연령별.xlsx
2021,all,male,제2급,유행성이하선염,5449,2021_기본통계_성별_연령별.xlsx
2021,all,female,제2급,유행성이하선염,4259,2021_기본통계_성별_연령별.xlsx
2021,0~4세,all,제2급,유행성이하선염,2250,2021_기본통계_성별_연령별.xlsx
2021,0~4세,male,제2급,유행성이하선염,1331,2021_기본통계_성별_연령별.xlsx
2021,0~4세,female,제2급,유행성이하선염,919,2021_기본통계_성별_연령별.xlsx
2021,5~9세,all,제2급,유행성이하선염,4227,2021_기본통계_성별_연령별.xlsx
2021,5~9세,male,제2급,유행성이하선염,2445,2021_기본통계_성별_연령별.xlsx
2021,5~9세,female,제2급,유행성이하선염,1782,2021_기본통계_성별_연령별.xlsx
2021,10~14세,all,제2급,유행성이하선염,1330,2021_기본통계_성별_연령별.xlsx
2021,10~14세,male,제2급,유행성이하선염,782,2021_기본통계_성별_연령별.xlsx
2021,10~14세,female,제2급,유행성이하선염,548,2021_기본통계_성별_연령별.xlsx
2021,15~19세,all,제2급,유행성이하선염,282,2021_기본통계_성별_연령별.xlsx
2021,15~19세,male,제2급,유행성이하선염,133,2021_기본통계_성별_연령별.xlsx
2021,15~19세,female,제2급,유행성이하선염,149,2021_기본통계_성별_연령별.xlsx
2021,20~24세,all,제2급,유행성이하선염,182,2021_기본통계_성별_연령별.xlsx
2021,20~24세,male,제2급,유행성이하선염,83,2021_기본통계_성별_연령별.xlsx
2021,20~24세,female,제2급,유행성이하선염,99,2021_기본통계_성별_연령별.xlsx
2021,25~29세,all,제2급,유행성이하선염,218,2021_기본통계_성별_연령별.xlsx
2021,25~29세,male,제2급,유행성이하선염,118,2021_기본통계_성별_연령별.xlsx
2021,25~29세,female,제2급,유행성이하선염,100,2021_기본통계_성별_연령별.xlsx
2021,30~34세,all,제2급,유행성이하선염,191,2021_기본통계_성별_연령별.xlsx
2021,30~34세,male,제2급,유행성이하선염,101,2021_기본통계_성별_연령별.xlsx
2021,30~34세,female,제2급,유행성이하선염,90,2021_기본통계_성별_연령별.xlsx
2021,35~39세,all,제2급,유행성이하선염,232,2021_기본통계_성별_연령별.xlsx
2021,35~39세,male,제2급,유행성이하선염,117,2021_기본통계_성별_연령별.xlsx
2021,35~39세,female,제2급,유행성이하선염,115,2021_기본통계_성별_연령별.xlsx
2021,40~44세,all,제2급,유행성이하선염,192,2021_기본통계_성별_연령별.xlsx
2021,40~44세,male,제2급,유행성이하선염,98,2021_기본통계_성별_연령별.xlsx
2021,40~44세,female,제2급,유행성이하선염,94,2021_기본통계_성별_연령별.xlsx
2021,45~49세,all,제2급,유행성이하선염,159,2021_기본통계_성별_연령별.xlsx
2021,45~49세,male,제2급,유행성이하선염,74,2021_기본통계_성별_연령별.xlsx
2021,45~49세,female,제2급,유행성이하선염,85,2021_기본통계_성별_연령별.xlsx
2021,50~54세,all,제2급,유행성이하선염,133,2021_기본통계_성별_연령별.xlsx
2021,50~54세,male,제2급,유행성이하선염,52,2021_기본통계_성별_연령별.xlsx
2021,50~54세,female,제2급,유행성이하선염,81,2021_기본통계_성별_연령별.xlsx
2021,55~59세,all,제2급,유행성이하선염,125,2021_기본통계_성별_연령별.xlsx
2021,55~59세,male,제2급,유행성이하선염,52,2021_기본통계_성별_연령별.xlsx
2021,55~59세,female,제2급,유행성이하선염,73,2021_기본통계_성별_연령별.xlsx
2021,60~64세,all,제2급,유행성이하선염,80,2021_기본통계_성별_연령별.xlsx
2021,60~64세,male,제2급,유행성이하선염,29,2021_기본통계_성별_연령별.xlsx
2021,60~64세,female,제2급,유행성이하선염,51,2021_기본통계_성별_연령별.xlsx
2021,65세이상,all,제2급,유행성이하선염,107,2021_기본통계_성별_연령별.xlsx
2021,65세이상,male,제2급,유행성이하선염,34,2021_기본통계_성별_연령별.xlsx
2021,65세이상,female,제2급,유행성이하선염,73,2021_기본통계_성별_연령별.xlsx
2021,연령미상,all,제2급,유행성이하선염,0,2021_기본통계_성별_연령별.xlsx
2021,연령미상,male,제2급,유행성이하선염,0,2021_기본통계_성별_연령별.xlsx
2021,연령미상,female,제2급,유행성이하선염,0,2021_기본통계_성별_연령별.xlsx
2021,all,all,제3급,일본뇌염,23,2021_기본통계_성별_연령별.xlsx
2021,all,male,제3급,일본뇌염,11,2021_기본통계_성별_연령별.xlsx
2021,all,female,제3급,일본뇌염,12,2021_기본통계_성별_연령별.xlsx
2021,0~4세,all,제3급,일본뇌염,0,2021_기본통계_성별_연령별.xlsx
2021,0~4세,male,제3급,일본뇌염,0,2021_기본통계_성별_연령별.xlsx
2021,0~4세,female,제3급,일본뇌염,0,2021_기본통계_성별_연령별.xlsx
2021,5~9세,all,제3급,일본뇌염,0,2021_기본통계_성별_연령별.xlsx
2021,5~9세,male,제3급,일본뇌염,0,2021_기본통계_성별_연령별.xlsx
2021,5~9세,female,제3급,일본뇌염,0,2021_기본통계_성별_연령별.xlsx
2021,10~14세,all,제3급,일본뇌염,0,2021_기본통계_성별_연령별.xlsx
2021,10~14세,male,제3급,일본뇌염,0,2021_기본통계_성별_연령별.xlsx
2021,10~14세,female,제3급,일본뇌염,0,2021_기본통계_성별_연령별.xlsx
2021,15~19세,all,제3급,일본뇌염,1,2021_기본통계_성별_연령별.xlsx
2021,15~19세,male,제3급,일본뇌염,1,2021_기본통계_성별_연령별.xlsx
2021,15~19세,female,제3급,일본뇌염,0,2021_기본통계_성별_연령별.xlsx
2021,20~24세,all,제3급,일본뇌염,0,2021_기본통계_성별_연령별.xlsx
2021,20~24세,male,제3급,일본뇌염,0,2021_기본통계_성별_연령별.xlsx
2021,20~24세,female,제3급,일본뇌염,0,2021_기본통계_성별_연령별.xlsx
2021,25~29세,all,제3급,일본뇌염,0,2021_기본통계_성별_연령별.xlsx
2021,25~29세,male,제3급,일본뇌염,0,2021_기본통계_성별_연령별.xlsx
2021,25~29세,female,제3급,일본뇌염,0,2021_기본통계_성별_연령별.xlsx
2021,30~34세,all,제3급,일본뇌염,0,2021_기본통계_성별_연령별.xlsx
2021,30~34세,male,제3급,일본뇌염,0,2021_기본통계_성별_연령별.xlsx
2021,30~34세,female,제3급,일본뇌염,0,2021_기본통계_성별_연령별.xlsx
2021,35~39세,all,제3급,일본뇌염,0,2021_기본통계_성별_연령별.xlsx
2021,35~39세,male,제3급,일본뇌염,0,2021_기본통계_성별_연령별.xlsx
2021,35~39세,female,제3급,일본뇌염,0,2021_기본통계_성별_연령별.xlsx
2021,40~44세,all,제3급,일본뇌염,1,2021_기본통계_성별_연령별.xlsx
2021,40~44세,male,제3급,일본뇌염,1,2021_기본통계_성별_연령별.xlsx
2021,40~44세,female,제3급,일본뇌염,0,2021_기본통계_성별_연령별.xlsx
2021,45~49세,all,제3급,일본뇌염,2,2021_기본통계_성별_연령별.xlsx
2021,45~49세,male,제3급,일본뇌염,1,2021_기본통계_성별_연령별.xlsx
2021,45~49세,female,제3급,일본뇌염,1,2021_기본통계_성별_연령별.xlsx
2021,50~54세,all,제3급,일본뇌염,2,2021_기본통계_성별_연령별.xlsx
2021,50~54세,male,제3급,일본뇌염,0,2021_기본통계_성별_연령별.xlsx
2021,50~54세,female,제3급,일본뇌염,2,2021_기본통계_성별_연령별.xlsx
2021,55~59세,all,제3급,일본뇌염,5,2021_기본통계_성별_연령별.xlsx
2021,55~59세,male,제3급,일본뇌염,1,2021_기본통계_성별_연령별.xlsx
2021,55~59세,female,제3급,일본뇌염,4,2021_기본통계_성별_연령별.xlsx
2021,60~64세,all,제3급,일본뇌염,3,2021_기본통계_성별_연령별.xlsx
2021,60~64세,male,제3급,일본뇌염,3,2021_기본통계_성별_연령별.xlsx
2021,60~64세,female,제3급,일본뇌염,0,2021_기본통계_성별_연령별.xlsx
2021,65세이상,all,제3급,일본뇌염,9,2021_기본통계_성별_연령별.xlsx
2021,65세이상,male,제3급,일본뇌염,4,2021_기본통계_성별_연령별.xlsx
2021,65세이상,female,제3급,일본뇌염,5,2021_기본통계_성별_연령별.xlsx
2021,연령미상,all,제3급,일본뇌염,0,2021_기본통계_성별_연령별.xlsx
2021,연령미상,male,제3급,일본뇌염,0,2021_기본통계_성별_연령별.xlsx
2021,연령미상,female,제3급,일본뇌염,0,2021_기본통계_성별_연령별.xlsx
2021,all,all,제3급,말라리아,294,2021_기본통계_성별_연령별.xlsx
2021,all,male,제3급,말라리아,231,2021_기본통계_성별_연령별.xlsx
2021,all,female,제3급,말라리아,63,2021_기본통계_성별_연령별.xlsx
2021,0~4세,all,제3급,말라리아,0,2021_기본통계_성별_연령별.xlsx
2021,0~4세,male,제3급,말라리아,0,2021_기본통계_성별_연령별.xlsx
2021,0~4세,female,제3급,말라리아,0,2021_기본통계_성별_연령별.xlsx
2021,5~9세,all,제3급,말라리아,5,2021_기본통계_성별_연령별.xlsx
2021,5~9세,male,제3급,말라리아,3,2021_기본통계_성별_연령별.xlsx
2021,5~9세,female,제3급,말라리아,2,2021_기본통계_성별_연령별.xlsx
2021,10~14세,all,제3급,말라리아,1,2021_기본통계_성별_연령별.xlsx
2021,10~14세,male,제3급,말라리아,0,2021_기본통계_성별_연령별.xlsx
2021,10~14세,female,제3급,말라리아,1,2021_기본통계_성별_연령별.xlsx
2021,15~19세,all,제3급,말라리아,9,2021_기본통계_성별_연령별.xlsx
2021,15~19세,male,제3급,말라리아,6,2021_기본통계_성별_연령별.xlsx
2021,15~19세,female,제3급,말라리아,3,2021_기본통계_성별_연령별.xlsx
2021,20~24세,all,제3급,말라리아,75,2021_기본통계_성별_연령별.xlsx
2021,20~24세,male,제3급,말라리아,66,2021_기본통계_성별_연령별.xlsx
2021,20~24세,female,제3급,말라리아,9,2021_기본통계_성별_연령별.xlsx
2021,25~29세,all,제3급,말라리아,31,2021_기본통계_성별_연령별.xlsx
2021,25~29세,male,제3급,말라리아,28,2021_기본통계_성별_연령별.xlsx
2021,25~29세,female,제3급,말라리아,3,2021_기본통계_성별_연령별.xlsx
2021,30~34세,all,제3급,말라리아,20,2021_기본통계_성별_연령별.xlsx
2021,30~34세,male,제3급,말라리아,15,2021_기본통계_성별_연령별.xlsx
2021,30~34세,female,제3급,말라리아,5,2021_기본통계_성별_연령별.xlsx
2021,35~39세,all,제3급,말라리아,22,2021_기본통계_성별_연령별.xlsx
2021,35~39세,male,제3급,말라리아,16,2021_기본통계_성별_연령별.xlsx
2021,35~39세,female,제3급,말라리아,6,2021_기본통계_성별_연령별.xlsx
2021,40~44세,all,제3급,말라리아,15,2021_기본통계_성별_연령별.xlsx
2021,40~44세,male,제3급,말라리아,11,2021_기본통계_성별_연령별.xlsx
2021,40~44세,female,제3급,말라리아,4,2021_기본통계_성별_연령별.xlsx
2021,45~49세,all,제3급,말라리아,26,2021_기본통계_성별_연령별.xlsx
2021,45~49세,male,제3급,말라리아,19,2021_기본통계_성별_연령별.xlsx
2021,45~49세,female,제3급,말라리아,7,2021_기본통계_성별_연령별.xlsx
2021,50~54세,all,제3급,말라리아,26,2021_기본통계_성별_연령별.xlsx
2021,50~54세,male,제3급,말라리아,21,2021_기본통계_성별_연령별.xlsx
2021,50~54세,female,제3급,말라리아,5,2021_기본통계_성별_연령별.xlsx
2021,55~59세,all,제3급,말라리아,21,2021_기본통계_성별_연령별.xlsx
2021,55~59세,male,제3급,말라리아,14,2021_기본통계_성별_연령별.xlsx
2021,55~59세,female,제3급,말라리아,7,2021_기본통계_성별_연령별.xlsx
2021,60~64세,all,제3급,말라리아,19,2021_기본통계_성별_연령별.xlsx
2021,60~64세,male,제3급,말라리아,15,2021_기본통계_성별_연령별.xlsx
2021,60~64세,female,제3급,말라리아,4,2021_기본통계_성별_연령별.xlsx
2021,65세이상,all,제3급,말라리아,24,2021_기본통계_성별_연령별.xlsx
2021,65세이상,male,제3급,말라리아,17,2021_기본통계_성별_연령별.xlsx
2021,65세이상,female,제3급,말라리아,7,2021_기본통계_성별_연령별.xlsx
2021,연령미상,all,제3급,말라리아,0,2021_기본통계_성별_연령별.xlsx
2021,연령미상,male,제3급,말라리아,0,2021_기본통계_성별_연령별.xlsx
2021,연령미상,female,제3급,말라리아,0,2021_기본통계_성별_연령별.xlsx
2021,all,all,제3급,쯔쯔가무시증,5915,2021_기본통계_성별_연령별.xlsx
2021,all,male,제3급,쯔쯔가무시증,2294,2021_기본통계_성별_연령별.xlsx
2021,all,female,제3급,쯔쯔가무시증,3621,2021_기본통계_성별_연령별.xlsx
2021,0~4세,all,제3급,쯔쯔가무시증,15,2021_기본통계_성별_연령별.xlsx
2021,0~4세,male,제3급,쯔쯔가무시증,9,2021_기본통계_성별_연령별.xlsx
2021,0~4세,female,제3급,쯔쯔가무시증,6,2021_기본통계_성별_연령별.xlsx
2021,5~9세,all,제3급,쯔쯔가무시증,17,2021_기본통계_성별_연령별.xlsx
2021,5~9세,male,제3급,쯔쯔가무시증,10,2021_기본통계_성별_연령별.xlsx
2021,5~9세,female,제3급,쯔쯔가무시증,7,2021_기본통계_성별_연령별.xlsx
2021,10~14세,all,제3급,쯔쯔가무시증,12,2021_기본통계_성별_연령별.xlsx
2021,10~14세,male,제3급,쯔쯔가무시증,8,2021_기본통계_성별_연령별.xlsx
2021,10~14세,female,제3급,쯔쯔가무시증,4,2021_기본통계_성별_연령별.xlsx
2021,15~19세,all,제3급,쯔쯔가무시증,22,2021_기본통계_성별_연령별.xlsx
2021,15~19세,male,제3급,쯔쯔가무시증,7,2021_기본통계_성별_연령별.xlsx
2021,15~19세,female,제3급,쯔쯔가무시증,15,2021_기본통계_성별_연령별.xlsx
2021,20~24세,all,제3급,쯔쯔가무시증,44,2021_기본통계_성별_연령별.xlsx
2021,20~24세,male,제3급,쯔쯔가무시증,23,2021_기본통계_성별_연령별.xlsx
2021,20~24세,female,제3급,쯔쯔가무시증,21,2021_기본통계_성별_연령별.xlsx
2021,25~29세,all,제3급,쯔쯔가무시증,54,2021_기본통계_성별_연령별.xlsx
2021,25~29세,male,제3급,쯔쯔가무시증,29,2021_기본통계_성별_연령별.xlsx
2021,25~29세,female,제3급,쯔쯔가무시증,25,2021_기본통계_성별_연령별.xlsx
2021,30~34세,all,제3급,쯔쯔가무시증,53,2021_기본통계_성별_연령별.xlsx
2021,30~34세,male,제3급,쯔쯔가무시증,22,2021_기본통계_성별_연령별.xlsx
2021,30~34세,female,제3급,쯔쯔가무시증,31,2021_기본통계_성별_연령별.xlsx
2021,35~39세,all,제3급,쯔쯔가무시증,73,2021_기본통계_성별_연령별.xlsx
2021,35~39세,male,제3급,쯔쯔가무시증,39,2021_기본통계_성별_연령별.xlsx
2021,35~39세,female,제3급,쯔쯔가무시증,34,2021_기본통계_성별_연령별.xlsx
2021,40~44세,all,제3급,쯔쯔가무시증,86,2021_기본통계_성별_연령별.xlsx
2021,40~44세,male,제3급,쯔쯔가무시증,47,2021_기본통계_성별_연령별.xlsx
2021,40~44세,female,제3급,쯔쯔가무시증,39,2021_기본통계_성별_연령별.xlsx
2021,45~49세,all,제3급,쯔쯔가무시증,170,2021_기본통계_성별_연령별.xlsx
2021,45~49세,male,제3급,쯔쯔가무시증,78,2021_기본통계_성별_연령별.xlsx
2021,45~49세,female,제3급,쯔쯔가무시증,92,2021_기본통계_성별_연령별.xlsx
2021,50~54세,all,제3급,쯔쯔가무시증,331,2021_기본통계_성별_연령별.xlsx
2021,50~54세,male,제3급,쯔쯔가무시증,156,2021_기본통계_성별_연령별.xlsx
2021,50~54세,female,제3급,쯔쯔가무시증,175,2021_기본통계_성별_연령별.xlsx
2021,55~59세,all,제3급,쯔쯔가무시증,520,2021_기본통계_성별_연령별.xlsx
2021,55~59세,male,제3급,쯔쯔가무시증,194,2021_기본통계_성별_연령별.xlsx
2021,55~59세,female,제3급,쯔쯔가무시증,326,2021_기본통계_성별_연령별.xlsx
2021,60~64세,all,제3급,쯔쯔가무시증,790,2021_기본통계_성별_연령별.xlsx
2021,60~64세,male,제3급,쯔쯔가무시증,336,2021_기본통계_성별_연령별.xlsx
2021,60~64세,female,제3급,쯔쯔가무시증,454,2021_기본통계_성별_연령별.xlsx
2021,65세이상,all,제3급,쯔쯔가무시증,3728,2021_기본통계_성별_연령별.xlsx
2021,65세이상,male,제3급,쯔쯔가무시증,1336,2021_기본통계_성별_연령별.xlsx
2021,65세이상,female,제3급,쯔쯔가무시증,2392,2021_기본통계_성별_연령별.xlsx
2021,연령미상,all,제3급,쯔쯔가무시증,0,2021_기본통계_성별_연령별.xlsx
2021,연령미상,male,제3급,쯔쯔가무시증,0,2021_기본통계_성별_연령별.xlsx
2021,연령미상,female,제3급,쯔쯔가무시증,0,2021_기본통계_성별_연령별.xlsx
2021,all,all,제3급,신증후군출혈열,310,2021_기본통계_성별_연령별.xlsx
2021,all,male,제3급,신증후군출혈열,176,2021_기본통계_성별_연령별.xlsx
2021,all,female,제3급,신증후군출혈열,134,2021_기본통계_성별_연령별.xlsx
2021,0~4세,all,제3급,신증후군출혈열,0,2021_기본통계_성별_연령별.xlsx
2021,0~4세,male,제3급,신증후군출혈열,0,2021_기본통계_성별_연령별.xlsx
2021,0~4세,female,제3급,신증후군출혈열,0,2021_기본통계_성별_연령별.xlsx
2021,5~9세,all,제3급,신증후군출혈열,0,2021_기본통계_성별_연령별.xlsx
2021,5~9세,male,제3급,신증후군출혈열,0,2021_기본통계_성별_연령별.xlsx
2021,5~9세,female,제3급,신증후군출혈열,0,2021_기본통계_성별_연령별.xlsx
2021,10~14세,all,제3급,신증후군출혈열,0,2021_기본통계_성별_연령별.xlsx
2021,10~14세,male,제3급,신증후군출혈열,0,2021_기본통계_성별_연령별.xlsx
2021,10~14세,female,제3급,신증후군출혈열,0,2021_기본통계_성별_연령별.xlsx
2021,15~19세,all,제3급,신증후군출혈열,4,2021_기본통계_성별_연령별.xlsx
2021,15~19세,male,제3급,신증후군출혈열,4,2021_기본통계_성별_연령별.xlsx
2021,15~19세,female,제3급,신증후군출혈열,0,2021_기본통계_성별_연령별.xlsx
2021,20~24세,all,제3급,신증후군출혈열,12,2021_기본통계_성별_연령별.xlsx
2021,20~24세,male,제3급,신증후군출혈열,11,2021_기본통계_성별_연령별.xlsx
2021,20~24세,female,제3급,신증후군출혈열,1,2021_기본통계_성별_연령별.xlsx
2021,25~29세,all,제3급,신증후군출혈열,8,2021_기본통계_성별_연령별.xlsx
2021,25~29세,male,제3급,신증후군출혈열,8,2021_기본통계_성별_연령별.xlsx
2021,25~29세,female,제3급,신증후군출혈열,0,2021_기본통계_성별_연령별.xlsx
2021,30~34세,all,제3급,신증후군출혈열,2,2021_기본통계_성별_연령별.xlsx
2021,30~34세,male,제3급,신증후군출혈열,2,2021_기본통계_성별_연령별.xlsx
2021,30~34세,female,제3급,신증후군출혈열,0,2021_기본통계_성별_연령별.xlsx
2021,35~39세,all,제3급,신증후군출혈열,6,2021_기본통계_성별_연령별.xlsx
2021,35~39세,male,제3급,신증후군출혈열,4,2021_기본통계_성별_연령별.xlsx
2021,35~39세,female,제3급,신증후군출혈열,2,2021_기본통계_성별_연령별.xlsx
2021,40~44세,all,제3급,신증후군출혈열,17,2021_기본통계_성별_연령별.xlsx
2021,40~44세,male,제3급,신증후군출혈열,14,2021_기본통계_성별_연령별.xlsx
2021,40~44세,female,제3급,신증후군출혈열,3,2021_기본통계_성별_연령별.xlsx
2021,45~49세,all,제3급,신증후군출혈열,10,2021_기본통계_성별_연령별.xlsx
2021,45~49세,male,제3급,신증후군출혈열,6,2021_기본통계_성별_연령별.xlsx
2021,45~49세,female,제3급,신증후군출혈열,4,2021_기본통계_성별_연령별.xlsx
2021,50~54세,all,제3급,신증후군출혈열,12,2021_기본통계_성별_연령별.xlsx
2021,50~54세,male,제3급,신증후군출혈열,10,2021_기본통계_성별_연령별.xlsx
2021,50~54세,female,제3급,신증후군출혈열,2,2021_기본통계_성별_연령별.xlsx
2021,55~59세,all,제3급,신증후군출혈열,23,2021_기본통계_성별_연령별.xlsx
2021,55~59세,male,제3급,신증후군출혈열,14,2021_기본통계_성별_연령별.xlsx
2021,55~59세,female,제3급,신증후군출혈열,9,2021_기본통계_성별_연령별.xlsx
2021,60~64세,all,제3급,신증후군출혈열,38,2021_기본통계_성별_연령별.xlsx
2021,60~64세,male,제3급,신증후군출혈열,20,2021_기본통계_성별_연령별.xlsx
2021,60~64세,female,제3급,신증후군출혈열,18,2021_기본통계_성별_연령별.xlsx
2021,65세이상,all,제3급,신증후군출혈열,178,2021_기본통계_성별_연령별.xlsx
2021,65세이상,male,제3급,신증후군출혈열,83,2021_기본통계_성별_연령별.xlsx
2021,65세이상,female,제3급,신증후군출혈열,95,2021_기본통계_성별_연령별.xlsx
2021,연령미상,all,제3급,신증후군출혈열,0,2021_기본통계_성별_연령별.xlsx
2021,연령미상,male,제3급,신증후군출혈열,0,2021_기본통계_성별_연령별.xlsx
2021,연령미상,female,제3급,신증후군출혈열,0,2021_기본통계_성별_연령별.xlsx
2022,all,all,제2급,수두,18547,2022_기본통계_성별_연령별.xlsx
2022,all,male,제2급,수두,9564,2022_기본통계_성별_연령별.xlsx
2022,all,female,제2급,수두,8983,2022_기본통계_성별_연령별.xlsx
2022,0~4세,all,제2급,수두,4213,2022_기본통계_성별_연령별.xlsx
2022,0~4세,male,제2급,수두,2103,2022_기본통계_성별_연령별.xlsx
2022,0~4세,female,제2급,수두,2110,2022_기본통계_성별_연령별.xlsx
2022,5~9세,all,제2급,수두,7297,2022_기본통계_성별_연령별.xlsx
2022,5~9세,male,제2급,수두,3630,2022_기본통계_성별_연령별.xlsx
2022,5~9세,female,제2급,수두,3667,2022_기본통계_성별_연령별.xlsx
2022,10~14세,all,제2급,수두,3752,2022_기본통계_성별_연령별.xlsx
2022,10~14세,male,제2급,수두,2133,2022_기본통계_성별_연령별.xlsx
2022,10~14세,female,제2급,수두,1619,2022_기본통계_성별_연령별.xlsx
2022,15~19세,all,제2급,수두,1145,2022_기본통계_성별_연령별.xlsx
2022,15~19세,male,제2급,수두,717,2022_기본통계_성별_연령별.xlsx
2022,15~19세,female,제2급,수두,428,2022_기본통계_성별_연령별.xlsx
2022,20~24세,all,제2급,수두,485,2022_기본통계_성별_연령별.xlsx
2022,20~24세,male,제2급,수두,248,2022_기본통계_성별_연령별.xlsx
2022,20~24세,female,제2급,수두,237,2022_기본통계_성별_연령별.xlsx
2022,25~29세,all,제2급,수두,389,2022_기본통계_성별_연령별.xlsx
2022,25~29세,male,제2급,수두,161,2022_기본통계_성별_연령별.xlsx
2022,25~29세,female,제2급,수두,228,2022_기본통계_성별_연령별.xlsx
2022,30~34세,all,제2급,수두,316,2022_기본통계_성별_연령별.xlsx
2022,30~34세,male,제2급,수두,138,2022_기본통계_성별_연령별.xlsx
2022,30~34세,female,제2급,수두,178,2022_기본통계_성별_연령별.xlsx
2022,35~39세,all,제2급,수두,239,2022_기본통계_성별_연령별.xlsx
2022,35~39세,male,제2급,수두,99,2022_기본통계_성별_연령별.xlsx
2022,35~39세,female,제2급,수두,140,2022_기본통계_성별_연령별.xlsx
2022,40~44세,all,제2급,수두,177,2022_기본통계_성별_연령별.xlsx
2022,40~44세,male,제2급,수두,93,2022_기본통계_성별_연령별.xlsx
2022,40~44세,female,제2급,수두,84,2022_기본통계_성별_연령별.xlsx
2022,45~49세,all,제2급,수두,131,2022_기본통계_성별_연령별.xlsx
2022,45~49세,male,제2급,수두,63,2022_기본통계_성별_연령별.xlsx
2022,45~49세,female,제2급,수두,68,2022_기본통계_성별_연령별.xlsx
2022,50~54세,all,제2급,수두,108,2022_기본통계_성별_연령별.xlsx
