year,region,month,disease,cases_total,cases_domestic,cases_imported,source_file
2018,충남,4,쯔쯔가무시증,22.0,22.0,0.0,2018_충남_기본통계_지역별.xlsx
2018,충남,5,A형간염,13.0,13.0,0.0,2018_충남_기본통계_지역별.xlsx
2018,충남,5,말라리아,1.0,0.0,1.0,2018_충남_기본통계_지역별.xlsx
2018,충남,5,백일해,0.0,0.0,0.0,2018_충남_기본통계_지역별.xlsx
2018,충남,5,수두,358.0,358.0,0.0,2018_충남_기본통계_지역별.xlsx
2018,충남,5,신증후군출혈열,6.0,6.0,0.0,2018_충남_기본통계_지역별.xlsx
2018,충남,5,유행성이하선염,108.0,108.0,0.0,2018_충남_기본통계_지역별.xlsx
2018,충남,5,일본뇌염,0.0,0.0,0.0,2018_충남_기본통계_지역별.xlsx
2018,충남,5,쯔쯔가무시증,43.0,43.0,0.0,2018_충남_기본통계_지역별.xlsx
2018,충남,6,A형간염,15.0,15.0,0.0,2018_충남_기본통계_지역별.xlsx
2018,충남,6,말라리아,1.0,0.0,1.0,2018_충남_기본통계_지역별.xlsx
2018,충남,6,백일해,2.0,2.0,0.0,2018_충남_기본통계_지역별.xlsx
2018,충남,6,수두,288.0,288.0,0.0,2018_충남_기본통계_지역별.xlsx
2018,충남,6,신증후군출혈열,6.0,6.0,0.0,2018_충남_기본통계_지역별.xlsx
2018,충남,6,유행성이하선염,122.0,122.0,0.0,2018_충남_기본통계_지역별.xlsx
2018,충남,6,일본뇌염,0.0,0.0,0.0,2018_충남_기본통계_지역별.xlsx
2018,충남,6,쯔쯔가무시증,27.0,27.0,0.0,2018_충남_기본통계_지역별.xlsx
2018,충남,7,A형간염,16.0,16.0,0.0,2018_충남_기본통계_지역별.xlsx
2018,충남,7,말라리아,3.0,2.0,1.0,2018_충남_기본통계_지역별.xlsx
2018,충남,7,백일해,3.0,3.0,0.0,2018_충남_기본통계_지역별.xlsx
2018,충남,7,수두,221.0,221.0,0.0,2018_충남_기본통계_지역별.xlsx
2018,충남,7,신증후군출혈열,6.0,6.0,0.0,2018_충남_기본통계_지역별.xlsx
2018,충남,7,유행성이하선염,77.0,77.0,0.0,2018_충남_기본통계_지역별.xlsx
2018,충남,7,일본뇌염,0.0,0.0,0.0,2018_충남_기본통계_지역별.xlsx
2018,충남,7,쯔쯔가무시증,22.0,22.0,0.0,2018_충남_기본통계_지역별.xlsx
2018,충남,8,A형간염,8.0,8.0,0.0,2018_충남_기본통계_지역별.xlsx
2018,충남,8,말라리아,1.0,1.0,0.0,2018_충남_기본통계_지역별.xlsx
2018,충남,8,백일해,1.0,1.0,0.0,2018_충남_기본통계_지역별.xlsx
2018,충남,8,수두,179.0,179.0,0.0,2018_충남_기본통계_지역별.xlsx
2018,충남,8,신증후군출혈열,5.0,5.0,0.0,2018_충남_기본통계_지역별.xlsx
2018,충남,8,유행성이하선염,48.0,48.0,0.0,2018_충남_기본통계_지역별.xlsx
2018,충남,8,일본뇌염,0.0,0.0,0.0,2018_충남_기본통계_지역별.xlsx
2018,충남,8,쯔쯔가무시증,18.0,18.0,0.0,2018_충남_기본통계_지역별.xlsx
2018,충남,9,A형간염,10.0,10.0,0.0,2018_충남_기본통계_지역별.xlsx
2018,충남,9,말라리아,2.0,1.0,1.0,2018_충남_기본통계_지역별.xlsx
2018,충남,9,백일해,3.0,3.0,0.0,2018_충남_기본통계_지역별.xlsx
2018,충남,9,수두,119.0,119.0,0.0,2018_충남_기본통계_지역별.xlsx
2018,충남,9,신증후군출혈열,6.0,6.0,0.0,2018_충남_기본통계_지역별.xlsx
2018,충남,9,유행성이하선염,47.0,47.0,0.0,2018_충남_기본통계_지역별.xlsx
2018,충남,9,일본뇌염,0.0,0.0,0.0,2018_충남_기본통계_지역별.xlsx
2018,충남,9,쯔쯔가무시증,22.0,22.0,0.0,2018_충남_기본통계_지역별.xlsx
2018,충남,10,A형간염,15.0,15.0,0.0,2018_충남_기본통계_지역별.xlsx
2018,충남,10,말라리아,0.0,0.0,0.0,2018_충남_기본통계_지역별.xlsx
2018,충남,10,백일해,4.0,4.0,0.0,2018_충남_기본통계_지역별.xlsx
2018,충남,10,수두,213.0,213.0,0.0,2018_충남_기본통계_지역별.xlsx
2018,충남,10,신증후군출혈열,17.0,17.0,0.0,2018_충남_기본통계_지역별.xlsx
2018,충남,10,유행성이하선염,59.0,59.0,0.0,2018_충남_기본통계_지역별.xlsx
2018,충남,10,일본뇌염,0.0,0.0,0.0,2018_충남_기본통계_지역별.xlsx
2018,충남,10,쯔쯔가무시증,333.0,333.0,0.0,2018_충남_기본통계_지역별.xlsx
2018,충남,11,A형간염,10.0,10.0,0.0,2018_충남_기본통계_지역별.xlsx
2018,충남,11,말라리아,0.0,0.0,0.0,2018_충남_기본통계_지역별.xlsx
2018,충남,11,백일해,3.0,3.0,0.0,2018_충남_기본통계_지역별.xlsx
2018,충남,11,수두,432.0,432.0,0.0,2018_충남_기본통계_지역별.xlsx
2018,충남,11,신증후군출혈열,9.0,9.0,0.0,2018_충남_기본통계_지역별.xlsx
2018,충남,11,유행성이하선염,67.0,67.0,0.0,2018_충남_기본통계_지역별.xlsx
2018,충남,11,일본뇌염,0.0,0.0,0.0,2018_충남_기본통계_지역별.xlsx
2018,충남,11,쯔쯔가무시증,378.0,378.0,0.0,2018_충남_기본통계_지역별.xlsx
2018,충남,12,A형간염,13.0,13.0,0.0,2018_충남_기본통계_지역별.xlsx
2018,충남,12,말라리아,0.0,0.0,0.0,2018_충남_기본통계_지역별.xlsx
2018,충남,12,백일해,0.0,0.0,0.0,2018_충남_기본통계_지역별.xlsx
2018,충남,12,수두,515.0,515.0,0.0,2018_충남_기본통계_지역별.xlsx
2018,충남,12,신증후군출혈열,3.0,3.0,0.0,2018_충남_기본통계_지역별.xlsx
2018,충남,12,유행성이하선염,64.0,64.0,0.0,2018_충남_기본통계_지역별.xlsx
2018,충남,12,일본뇌염,0.0,0.0,0.0,2018_충남_기본통계_지역별.xlsx
2018,충남,12,쯔쯔가무시증,24.0,24.0,0.0,2018_충남_기본통계_지역별.xlsx
2018,충북,1,A형간염,13.0,13.0,0.0,2018_충북_기본통계_지역별.xlsx
2018,충북,1,말라리아,1.0,0.0,1.0,2018_충북_기본통계_지역별.xlsx
2018,충북,1,백일해,2.0,2.0,0.0,2018_충북_기본통계_지역별.xlsx
2018,충북,1,수두,269.0,269.0,0.0,2018_충북_기본통계_지역별.xlsx
2018,충북,1,신증후군출혈열,1.0,1.0,0.0,2018_충북_기본통계_지역별.xlsx
2018,충북,1,유행성이하선염,26.0,26.0,0.0,2018_충북_기본통계_지역별.xlsx
2018,충북,1,일본뇌염,0.0,0.0,0.0,2018_충북_기본통계_지역별.xlsx
2018,충북,1,쯔쯔가무시증,4.0,4.0,0.0,2018_충북_기본통계_지역별.xlsx
2018,충북,2,A형간염,10.0,10.0,0.0,2018_충북_기본통계_지역별.xlsx
2018,충북,2,말라리아,0.0,0.0,0.0,2018_충북_기본통계_지역별.xlsx
2018,충북,2,백일해,0.0,0.0,0.0,2018_충북_기본통계_지역별.xlsx
2018,충북,2,수두,122.0,122.0,0.0,2018_충북_기본통계_지역별.xlsx
2018,충북,2,신증후군출혈열,1.0,1.0,0.0,2018_충북_기본통계_지역별.xlsx
2018,충북,2,유행성이하선염,31.0,31.0,0.0,2018_충북_기본통계_지역별.xlsx
2018,충북,2,일본뇌염,0.0,0.0,0.0,2018_충북_기본통계_지역별.xlsx
2018,충북,2,쯔쯔가무시증,2.0,2.0,0.0,2018_충북_기본통계_지역별.xlsx
2018,충북,3,A형간염,6.0,6.0,0.0,2018_충북_기본통계_지역별.xlsx
2018,충북,3,말라리아,0.0,0.0,0.0,2018_충북_기본통계_지역별.xlsx
2018,충북,3,백일해,0.0,0.0,0.0,2018_충북_기본통계_지역별.xlsx
2018,충북,3,수두,109.0,109.0,0.0,2018_충북_기본통계_지역별.xlsx
2018,충북,3,신증후군출혈열,2.0,2.0,0.0,2018_충북_기본통계_지역별.xlsx
2018,충북,3,유행성이하선염,33.0,33.0,0.0,2018_충북_기본통계_지역별.xlsx
2018,충북,3,일본뇌염,0.0,0.0,0.0,2018_충북_기본통계_지역별.xlsx
2018,충북,3,쯔쯔가무시증,0.0,0.0,0.0,2018_충북_기본통계_지역별.xlsx
2018,충북,4,A형간염,6.0,6.0,0.0,2018_충북_기본통계_지역별.xlsx
2018,충북,4,말라리아,0.0,0.0,0.0,2018_충북_기본통계_지역별.xlsx
2018,충북,4,백일해,6.0,6.0,0.0,2018_충북_기본통계_지역별.xlsx
2018,충북,4,수두,283.0,283.0,0.0,2018_충북_기본통계_지역별.xlsx
2018,충북,4,신증후군출혈열,2.0,2.0,0.0,2018_충북_기본통계_지역별.xlsx
2018,충북,4,유행성이하선염,61.0,61.0,0.0,2018_충북_기본통계_지역별.xlsx
2018,충북,4,일본뇌염,0.0,0.0,0.0,2018_충북_기본통계_지역별.xlsx
2018,충북,4,쯔쯔가무시증,5.0,5.0,0.0,2018_충북_기본통계_지역별.xlsx
2018,충북,5,A형간염,11.0,11.0,0.0,2018_충북_기본통계_지역별.xlsx
2018,충북,5,말라리아,0.0,0.0,0.0,2018_충북_기본통계_지역별.xlsx
2018,충북,5,백일해,3.0,3.0,0.0,2018_충북_기본통계_지역별.xlsx
2018,충북,5,수두,601.0,601.0,0.0,2018_충북_기본통계_지역별.xlsx
2018,충북,5,신증후군출혈열,2.0,2.0,0.0,2018_충북_기본통계_지역별.xlsx
2018,충북,5,유행성이하선염,82.0,82.0,0.0,2018_충북_기본통계_지역별.xlsx
2018,충북,5,일본뇌염,0.0,0.0,0.0,2018_충북_기본통계_지역별.xlsx
2018,충북,5,쯔쯔가무시증,11.0,11.0,0.0,2018_충북_기본통계_지역별.xlsx
2018,충북,6,A형간염,5.0,5.0,0.0,2018_충북_기본통계_지역별.xlsx
2018,충북,6,말라리아,0.0,0.0,0.0,2018_충북_기본통계_지역별.xlsx
2018,충북,6,백일해,4.0,4.0,0.0,2018_충북_기본통계_지역별.xlsx
2018,충북,6,수두,476.0,476.0,0.0,2018_충북_기본통계_지역별.xlsx
2018,충북,6,신증후군출혈열,3.0,3.0,0.0,2018_충북_기본통계_지역별.xlsx
2018,충북,6,유행성이하선염,72.0,72.0,0.0,2018_충북_기본통계_지역별.xlsx
2018,충북,6,일본뇌염,0.0,0.0,0.0,2018_충북_기본통계_지역별.xlsx
2018,충북,6,쯔쯔가무시증,9.0,9.0,0.0,2018_충북_기본통계_지역별.xlsx
2018,충북,7,A형간염,4.0,4.0,0.0,2018_충북_기본통계_지역별.xlsx
2018,충북,7,말라리아,0.0,0.0,0.0,2018_충북_기본통계_지역별.xlsx
2018,충북,7,백일해,4.0,4.0,0.0,2018_충북_기본통계_지역별.xlsx
2018,충북,7,수두,380.0,380.0,0.0,2018_충북_기본통계_지역별.xlsx
2018,충북,7,신증후군출혈열,3.0,3.0,0.0,2018_충북_기본통계_지역별.xlsx
2018,충북,7,유행성이하선염,46.0,46.0,0.0,2018_충북_기본통계_지역별.xlsx
2018,충북,7,일본뇌염,0.0,0.0,0.0,2018_충북_기본통계_지역별.xlsx
2018,충북,7,쯔쯔가무시증,3.0,3.0,0.0,2018_충북_기본통계_지역별.xlsx
2018,충북,8,A형간염,6.0,6.0,0.0,2018_충북_기본통계_지역별.xlsx
2018,충북,8,말라리아,2.0,2.0,0.0,2018_충북_기본통계_지역별.xlsx
2018,충북,8,백일해,3.0,3.0,0.0,2018_충북_기본통계_지역별.xlsx
2018,충북,8,수두,171.0,171.0,0.0,2018_충북_기본통계_지역별.xlsx
2018,충북,8,신증후군출혈열,1.0,1.0,0.0,2018_충북_기본통계_지역별.xlsx
2018,충북,8,유행성이하선염,37.0,37.0,0.0,2018_충북_기본통계_지역별.xlsx
2018,충북,8,일본뇌염,1.0,1.0,0.0,2018_충북_기본통계_지역별.xlsx
2018,충북,8,쯔쯔가무시증,2.0,2.0,0.0,2018_충북_기본통계_지역별.xlsx
2018,충북,9,A형간염,6.0,6.0,0.0,2018_충북_기본통계_지역별.xlsx
2018,충북,9,말라리아,0.0,0.0,0.0,2018_충북_기본통계_지역별.xlsx
2018,충북,9,백일해,1.0,1.0,0.0,2018_충북_기본통계_지역별.xlsx
2018,충북,9,수두,123.0,123.0,0.0,2018_충북_기본통계_지역별.xlsx
2018,충북,9,신증후군출혈열,1.0,1.0,0.0,2018_충북_기본통계_지역별.xlsx
2018,충북,9,유행성이하선염,26.0,26.0,0.0,2018_충북_기본통계_지역별.xlsx
2018,충북,9,일본뇌염,1.0,1.0,0.0,2018_충북_기본통계_지역별.xlsx
2018,충북,9,쯔쯔가무시증,5.0,5.0,0.0,2018_충북_기본통계_지역별.xlsx
2018,충북,10,A형간염,8.0,8.0,0.0,2018_충북_기본통계_지역별.xlsx
2018,충북,10,말라리아,0.0,0.0,0.0,2018_충북_기본통계_지역별.xlsx
2018,충북,10,백일해,1.0,1.0,0.0,2018_충북_기본통계_지역별.xlsx
2018,충북,10,수두,186.0,186.0,0.0,2018_충북_기본통계_지역별.xlsx
2018,충북,10,신증후군출혈열,3.0,3.0,0.0,2018_충북_기본통계_지역별.xlsx
2018,충북,10,유행성이하선염,22.0,22.0,0.0,2018_충북_기본통계_지역별.xlsx
2018,충북,10,일본뇌염,0.0,0.0,0.0,2018_충북_기본통계_지역별.xlsx
2018,충북,10,쯔쯔가무시증,53.0,53.0,0.0,2018_충북_기본통계_지역별.xlsx
2018,충북,11,A형간염,7.0,7.0,0.0,2018_충북_기본통계_지역별.xlsx
2018,충북,11,말라리아,0.0,0.0,0.0,2018_충북_기본통계_지역별.xlsx
2018,충북,11,백일해,3.0,3.0,0.0,2018_충북_기본통계_지역별.xlsx
2018,충북,11,수두,240.0,240.0,0.0,2018_충북_기본통계_지역별.xlsx
2018,충북,11,신증후군출혈열,1.0,1.0,0.0,2018_충북_기본통계_지역별.xlsx
2018,충북,11,유행성이하선염,41.0,41.0,0.0,2018_충북_기본통계_지역별.xlsx
2018,충북,11,일본뇌염,0.0,0.0,0.0,2018_충북_기본통계_지역별.xlsx
2018,충북,11,쯔쯔가무시증,84.0,84.0,0.0,2018_충북_기본통계_지역별.xlsx
2018,충북,12,A형간염,1.0,1.0,0.0,2018_충북_기본통계_지역별.xlsx
2018,충북,12,말라리아,0.0,0.0,0.0,2018_충북_기본통계_지역별.xlsx
2018,충북,12,백일해,1.0,1.0,0.0,2018_충북_기본통계_지역별.xlsx
2018,충북,12,수두,242.0,242.0,0.0,2018_충북_기본통계_지역별.xlsx
2018,충북,12,신증후군출혈열,2.0,2.0,0.0,2018_충북_기본통계_지역별.xlsx
2018,충북,12,유행성이하선염,45.0,45.0,0.0,2018_충북_기본통계_지역별.xlsx
2018,충북,12,일본뇌염,0.0,0.0,0.0,2018_충북_기본통계_지역별.xlsx
2018,충북,12,쯔쯔가무시증,5.0,5.0,0.0,2018_충북_기본통계_지역별.xlsx
2019,강원,1,A형간염,18.0,18.0,0.0,2019_강원_기본통계_지역별.xlsx
2019,강원,1,말라리아,0.0,0.0,0.0,2019_강원_기본통계_지역별.xlsx
2019,강원,1,백일해,2.0,2.0,0.0,2019_강원_기본통계_지역별.xlsx
2019,강원,1,수두,179.0,179.0,0.0,2019_강원_기본통계_지역별.xlsx
2019,강원,1,신증후군출혈열,1.0,1.0,0.0,2019_강원_기본통계_지역별.xlsx
2019,강원,1,유행성이하선염,30.0,30.0,0.0,2019_강원_기본통계_지역별.xlsx
2019,강원,1,일본뇌염,0.0,0.0,0.0,2019_강원_기본통계_지역별.xlsx
2019,강원,1,쯔쯔가무시증,1.0,1.0,0.0,2019_강원_기본통계_지역별.xlsx
2019,강원,2,A형간염,7.0,7.0,0.0,2019_강원_기본통계_지역별.xlsx
2019,강원,2,말라리아,0.0,0.0,0.0,2019_강원_기본통계_지역별.xlsx
2019,강원,2,백일해,0.0,0.0,0.0,2019_강원_기본통계_지역별.xlsx
2019,강원,2,수두,89.0,89.0,0.0,2019_강원_기본통계_지역별.xlsx
2019,강원,2,신증후군출혈열,1.0,1.0,0.0,2019_강원_기본통계_지역별.xlsx
2019,강원,2,유행성이하선염,29.0,29.0,0.0,2019_강원_기본통계_지역별.xlsx
2019,강원,2,일본뇌염,0.0,0.0,0.0,2019_강원_기본통계_지역별.xlsx
2019,강원,2,쯔쯔가무시증,0.0,0.0,0.0,2019_강원_기본통계_지역별.xlsx
2019,강원,3,A형간염,22.0,22.0,0.0,2019_강원_기본통계_지역별.xlsx
2019,강원,3,말라리아,0.0,0.0,0.0,2019_강원_기본통계_지역별.xlsx
2019,강원,3,백일해,0.0,0.0,0.0,2019_강원_기본통계_지역별.xlsx
2019,강원,3,수두,102.0,102.0,0.0,2019_강원_기본통계_지역별.xlsx
2019,강원,3,신증후군출혈열,0.0,0.0,0.0,2019_강원_기본통계_지역별.xlsx
2019,강원,3,유행성이하선염,43.0,43.0,0.0,2019_강원_기본통계_지역별.xlsx
2019,강원,3,일본뇌염,0.0,0.0,0.0,2019_강원_기본통계_지역별.xlsx
2019,강원,3,쯔쯔가무시증,2.0,2.0,0.0,2019_강원_기본통계_지역별.xlsx
2019,강원,4,A형간염,17.0,17.0,0.0,2019_강원_기본통계_지역별.xlsx
2019,강원,4,말라리아,0.0,0.0,0.0,2019_강원_기본통계_지역별.xlsx
2019,강원,4,백일해,0.0,0.0,0.0,2019_강원_기본통계_지역별.xlsx
2019,강원,4,수두,139.0,139.0,0.0,2019_강원_기본통계_지역별.xlsx
2019,강원,4,신증후군출혈열,1.0,1.0,0.0,2019_강원_기본통계_지역별.xlsx
2019,강원,4,유행성이하선염,51.0,51.0,0.0,2019_강원_기본통계_지역별.xlsx
2019,강원,4,일본뇌염,0.0,0.0,0.0,2019_강원_기본통계_지역별.xlsx
2019,강원,4,쯔쯔가무시증,0.0,0.0,0.0,2019_강원_기본통계_지역별.xlsx
2019,강원,5,A형간염,45.0,44.0,1.0,2019_강원_기본통계_지역별.xlsx
2019,강원,5,말라리아,4.0,4.0,0.0,2019_강원_기본통계_지역별.xlsx
2019,강원,5,백일해,2.0,2.0,0.0,2019_강원_기본통계_지역별.xlsx
2019,강원,5,수두,108.0,108.0,0.0,2019_강원_기본통계_지역별.xlsx
2019,강원,5,신증후군출혈열,0.0,0.0,0.0,2019_강원_기본통계_지역별.xlsx
2019,강원,5,유행성이하선염,58.0,58.0,0.0,2019_강원_기본통계_지역별.xlsx
2019,강원,5,일본뇌염,0.0,0.0,0.0,2019_강원_기본통계_지역별.xlsx
2019,강원,5,쯔쯔가무시증,0.0,0.0,0.0,2019_강원_기본통계_지역별.xlsx
2019,강원,6,A형간염,27.0,26.0,1.0,2019_강원_기본통계_지역별.xlsx
2019,강원,6,말라리아,1.0,1.0,0.0,2019_강원_기본통계_지역별.xlsx
2019,강원,6,백일해,0.0,0.0,0.0,2019_강원_기본통계_지역별.xlsx
2019,강원,6,수두,103.0,103.0,0.0,2019_강원_기본통계_지역별.xlsx
2019,강원,6,신증후군출혈열,1.0,1.0,0.0,2019_강원_기본통계_지역별.xlsx
2019,강원,6,유행성이하선염,47.0,47.0,0.0,2019_강원_기본통계_지역별.xlsx
2019,강원,6,일본뇌염,0.0,0.0,0.0,2019_강원_기본통계_지역별.xlsx
2019,강원,6,쯔쯔가무시증,1.0,1.0,0.0,2019_강원_기본통계_지역별.xlsx
2019,강원,7,A형간염,31.0,31.0,0.0,2019_강원_기본통계_지역별.xlsx
2019,강원,7,말라리아,7.0,7.0,0.0,2019_강원_기본통계_지역별.xlsx
2019,강원,7,백일해,0.0,0.0,0.0,2019_강원_기본통계_지역별.xlsx
2019,강원,7,수두,136.0,136.0,0.0,2019_강원_기본통계_지역별.xlsx
2019,강원,7,신증후군출혈열,2.0,2.0,0.0,2019_강원_기본통계_지역별.xlsx
2019,강원,7,유행성이하선염,58.0,58.0,0.0,2019_강원_기본통계_지역별.xlsx
2019,강원,7,일본뇌염,0.0,0.0,0.0,2019_강원_기본통계_지역별.xlsx
2019,강원,7,쯔쯔가무시증,0.0,0.0,0.0,2019_강원_기본통계_지역별.xlsx
2019,강원,8,A형간염,34.0,34.0,0.0,2019_강원_기본통계_지역별.xlsx
2019,강원,8,말라리아,2.0,2.0,0.0,2019_강원_기본통계_지역별.xlsx
2019,강원,8,백일해,1.0,1.0,0.0,2019_강원_기본통계_지역별.xlsx
2019,강원,8,수두,98.0,98.0,0.0,2019_강원_기본통계_지역별.xlsx
2019,강원,8,신증후군출혈열,1.0,1.0,0.0,2019_강원_기본통계_지역별.xlsx
2019,강원,8,유행성이하선염,47.0,47.0,0.0,2019_강원_기본통계_지역별.xlsx
2019,강원,8,일본뇌염,0.0,0.0,0.0,2019_강원_기본통계_지역별.xlsx
2019,강원,8,쯔쯔가무시증,2.0,2.0,0.0,2019_강원_기본통계_지역별.xlsx
2019,강원,9,A형간염,19.0,19.0,0.0,2019_강원_기본통계_지역별.xlsx
2019,강원,9,말라리아,1.0,1.0,0.0,2019_강원_기본통계_지역별.xlsx
2019,강원,9,백일해,0.0,0.0,0.0,2019_강원_기본통계_지역별.xlsx
2019,강원,9,수두,62.0,62.0,0.0,2019_강원_기본통계_지역별.xlsx
2019,강원,9,신증후군출혈열,2.0,2.0,0.0,2019_강원_기본통계_지역별.xlsx
2019,강원,9,유행성이하선염,41.0,41.0,0.0,2019_강원_기본통계_지역별.xlsx
2019,강원,9,일본뇌염,1.0,1.0,0.0,2019_강원_기본통계_지역별.xlsx
2019,강원,9,쯔쯔가무시증,0.0,0.0,0.0,2019_강원_기본통계_지역별.xlsx
2019,강원,10,A형간염,21.0,21.0,0.0,2019_강원_기본통계_지역별.xlsx
2019,강원,10,말라리아,0.0,0.0,0.0,2019_강원_기본통계_지역별.xlsx
2019,강원,10,백일해,0.0,0.0,0.0,2019_강원_기본통계_지역별.xlsx
2019,강원,10,수두,198.0,197.0,1.0,2019_강원_기본통계_지역별.xlsx
2019,강원,10,신증후군출혈열,2.0,2.0,0.0,2019_강원_기본통계_지역별.xlsx
2019,강원,10,유행성이하선염,51.0,51.0,0.0,2019_강원_기본통계_지역별.xlsx
2019,강원,10,일본뇌염,1.0,1.0,0.0,2019_강원_기본통계_지역별.xlsx
2019,강원,10,쯔쯔가무시증,6.0,6.0,0.0,2019_강원_기본통계_지역별.xlsx
2019,강원,11,A형간염,12.0,12.0,0.0,2019_강원_기본통계_지역별.xlsx
2019,강원,11,말라리아,0.0,0.0,0.0,2019_강원_기본통계_지역별.xlsx
2019,강원,11,백일해,0.0,0.0,0.0,2019_강원_기본통계_지역별.xlsx
2019,강원,11,수두,289.0,289.0,0.0,2019_강원_기본통계_지역별.xlsx
2019,강원,11,신증후군출혈열,2.0,2.0,0.0,2019_강원_기본통계_지역별.xlsx
2019,강원,11,유행성이하선염,34.0,34.0,0.0,2019_강원_기본통계_지역별.xlsx
2019,강원,11,일본뇌염,0.0,0.0,0.0,2019_강원_기본통계_지역별.xlsx
2019,강원,11,쯔쯔가무시증,15.0,15.0,0.0,2019_강원_기본통계_지역별.xlsx
2019,강원,12,A형간염,15.0,15.0,0.0,2019_강원_기본통계_지역별.xlsx
2019,강원,12,말라리아,0.0,0.0,0.0,2019_강원_기본통계_지역별.xlsx
2019,강원,12,백일해,0.0,0.0,0.0,2019_강원_기본통계_지역별.xlsx
2019,강원,12,수두,279.0,279.0,0.0,2019_강원_기본통계_지역별.xlsx
2019,강원,12,신증후군출혈열,3.0,3.0,0.0,2019_강원_기본통계_지역별.xlsx
2019,강원,12,유행성이하선염,40.0,40.0,0.0,2019_강원_기본통계_지역별.xlsx
2019,강원,12,일본뇌염,0.0,0.0,0.0,2019_강원_기본통계_지역별.xlsx
2019,강원,12,쯔쯔가무시증,2.0,2.0,0.0,2019_강원_기본통계_지역별.xlsx
2019,경기,1,A형간염,123.0,120.0,3.0,2019_경기_기본통계_지역별.xlsx
2019,경기,1,말라리아,2.0,0.0,2.0,2019_경기_기본통계_지역별.xlsx
2019,경기,1,백일해,6.0,6.0,0.0,2019_경기_기본통계_지역별.xlsx
2019,경기,1,수두,2586.0,2584.0,2.0,2019_경기_기본통계_지역별.xlsx
2019,경기,1,신증후군출혈열,3.0,3.0,0.0,2019_경기_기본통계_지역별.xlsx
2019,경기,1,유행성이하선염,314.0,314.0,0.0,2019_경기_기본통계_지역별.xlsx
2019,경기,1,일본뇌염,0.0,0.0,0.0,2019_경기_기본통계_지역별.xlsx
2019,경기,1,쯔쯔가무시증,3.0,3.0,0.0,2019_경기_기본통계_지역별.xlsx
2019,경기,2,A형간염,142.0,142.0,0.0,2019_경기_기본통계_지역별.xlsx
2019,경기,2,말라리아,0.0,0.0,0.0,2019_경기_기본통계_지역별.xlsx
2019,경기,2,백일해,1.0,1.0,0.0,2019_경기_기본통계_지역별.xlsx
2019,경기,2,수두,1426.0,1425.0,1.0,2019_경기_기본통계_지역별.xlsx
2019,경기,2,신증후군출혈열,3.0,3.0,0.0,2019_경기_기본통계_지역별.xlsx
2019,경기,2,유행성이하선염,249.0,249.0,0.0,2019_경기_기본통계_지역별.xlsx
2019,경기,2,일본뇌염,0.0,0.0,0.0,2019_경기_기본통계_지역별.xlsx
2019,경기,2,쯔쯔가무시증,2.0,2.0,0.0,2019_경기_기본통계_지역별.xlsx
2019,경기,3,A형간염,347.0,346.0,1.0,2019_경기_기본통계_지역별.xlsx
2019,경기,3,말라리아,2.0,2.0,0.0,2019_경기_기본통계_지역별.xlsx
2019,경기,3,백일해,3.0,3.0,0.0,2019_경기_기본통계_지역별.xlsx
2019,경기,3,수두,1296.0,1296.0,0.0,2019_경기_기본통계_지역별.xlsx
2019,경기,3,신증후군출혈열,3.0,3.0,0.0,2019_경기_기본통계_지역별.xlsx
2019,경기,3,유행성이하선염,359.0,359.0,0.0,2019_경기_기본통계_지역별.xlsx
2019,경기,3,일본뇌염,0.0,0.0,0.0,2019_경기_기본통계_지역별.xlsx
2019,경기,3,쯔쯔가무시증,2.0,2.0,0.0,2019_경기_기본통계_지역별.xlsx
2019,경기,4,A형간염,572.0,570.0,2.0,2019_경기_기본통계_지역별.xlsx
2019,경기,4,말라리아,8.0,7.0,1.0,2019_경기_기본통계_지역별.xlsx
2019,경기,4,백일해,3.0,3.0,0.0,2019_경기_기본통계_지역별.xlsx
2019,경기,4,수두,2253.0,2252.0,1.0,2019_경기_기본통계_지역별.xlsx
2019,경기,4,신증후군출혈열,1.0,1.0,0.0,2019_경기_기본통계_지역별.xlsx
2019,경기,4,유행성이하선염,434.0,434.0,0.0,2019_경기_기본통계_지역별.xlsx
2019,경기,4,일본뇌염,0.0,0.0,0.0,2019_경기_기본통계_지역별.xlsx
2019,경기,4,쯔쯔가무시증,3.0,3.0,0.0,2019_경기_기본통계_지역별.xlsx
2019,경기,5,A형간염,748.0,747.0,1.0,2019_경기_기본통계_지역별.xlsx
2019,경기,5,말라리아,22.0,22.0,0.0,2019_경기_기본통계_지역별.xlsx
2019,경기,5,백일해,4.0,4.0,0.0,2019_경기_기본통계_지역별.xlsx
2019,경기,5,수두,2881.0,2881.0,0.0,2019_경기_기본통계_지역별.xlsx
2019,경기,5,신증후군출혈열,2.0,2.0,0.0,2019_경기_기본통계_지역별.xlsx
2019,경기,5,유행성이하선염,601.0,601.0,0.0,2019_경기_기본통계_지역별.xlsx
2019,경기,5,일본뇌염,0.0,0.0,0.0,2019_경기_기본통계_지역별.xlsx
2019,경기,5,쯔쯔가무시증,5.0,5.0,0.0,2019_경기_기본통계_지역별.xlsx
2019,경기,6,A형간염,770.0,769.0,1.0,2019_경기_기본통계_지역별.xlsx
2019,경기,6,말라리아,62.0,60.0,2.0,2019_경기_기본통계_지역별.xlsx
2019,경기,6,백일해,5.0,4.0,1.0,2019_경기_기본통계_지역별.xlsx
