year,region,sex,age_band,population
2016,전남,male,20~24세,64392.5
2016,전남,female,20~24세,53882.0
2016,경북,all,20~24세,167882.0
2016,경북,male,20~24세,93081.0
2016,경북,female,20~24세,74801.0
2016,경남,all,20~24세,218160.0
2016,경남,male,20~24세,121265.0
2016,경남,female,20~24세,96895.0
2016,제주,all,20~24세,42522.5
2016,제주,male,20~24세,22538.5
2016,제주,female,20~24세,19984.0
2017,전국,all,20~24세,3498959.0
2017,전국,male,20~24세,1851296.0
2017,전국,female,20~24세,1647663.0
2017,서울,all,20~24세,677754.5
2017,서울,male,20~24세,339569.0
2017,서울,female,20~24세,338185.5
2017,부산,all,20~24세,234731.5
2017,부산,male,20~24세,124630.5
2017,부산,female,20~24세,110101.0
2017,대구,all,20~24세,178444.5
2017,대구,male,20~24세,96927.0
2017,대구,female,20~24세,81517.5
2017,인천,all,20~24세,207368.0
2017,인천,male,20~24세,108646.5
2017,인천,female,20~24세,98721.5
2017,광주,all,20~24세,112592.0
2017,광주,male,20~24세,59385.0
2017,광주,female,20~24세,53207.0
2017,대전,all,20~24세,112005.0
2017,대전,male,20~24세,58950.0
2017,대전,female,20~24세,53055.0
2017,울산,all,20~24세,83557.0
2017,울산,male,20~24세,46969.5
2017,울산,female,20~24세,36587.5
2017,세종,all,20~24세,13474.5
2017,세종,male,20~24세,7109.5
2017,세종,female,20~24세,6365.0
2017,경기,all,20~24세,874237.5
2017,경기,male,20~24세,458337.0
2017,경기,female,20~24세,415900.5
2017,강원,all,20~24세,102582.0
2017,강원,male,20~24세,57689.5
2017,강원,female,20~24세,44892.5
2017,충북,all,20~24세,106914.5
2017,충북,male,20~24세,58394.5
2017,충북,female,20~24세,48520.0
2017,충남,all,20~24세,128844.0
2017,충남,male,20~24세,69366.0
2017,충남,female,20~24세,59478.0
2017,전북,all,20~24세,123770.5
2017,전북,male,20~24세,66394.0
2017,전북,female,20~24세,57376.5
2017,전남,all,20~24세,117571.5
2017,전남,male,20~24세,64026.5
2017,전남,female,20~24세,53545.0
2017,경북,all,20~24세,165113.0
2017,경북,male,20~24세,91670.0
2017,경북,female,20~24세,73443.0
2017,경남,all,20~24세,216695.5
2017,경남,male,20~24세,120274.5
2017,경남,female,20~24세,96421.0
2017,제주,all,20~24세,43303.5
2017,제주,male,20~24세,22957.0
2017,제주,female,20~24세,20346.5
2018,전국,all,20~24세,3436410.5
2018,전국,male,20~24세,1810584.5
2018,전국,female,20~24세,1625826.0
2018,서울,all,20~24세,662001.0
2018,서울,male,20~24세,327753.0
2018,서울,female,20~24세,334248.0
2018,부산,all,20~24세,225765.5
2018,부산,male,20~24세,118967.0
2018,부산,female,20~24세,106798.5
2018,대구,all,20~24세,174034.0
2018,대구,male,20~24세,93698.0
2018,대구,female,20~24세,80336.0
2018,인천,all,20~24세,201704.5
2018,인천,male,20~24세,105495.5
2018,인천,female,20~24세,96209.0
2018,광주,all,20~24세,111586.5
2018,광주,male,20~24세,58667.0
2018,광주,female,20~24세,52919.5
2018,대전,all,20~24세,110252.0
2018,대전,male,20~24세,57632.5
2018,대전,female,20~24세,52619.5
2018,울산,all,20~24세,80639.5
2018,울산,male,20~24세,45037.0
2018,울산,female,20~24세,35602.5
2018,세종,all,20~24세,15049.0
2018,세종,male,20~24세,7964.5
2018,세종,female,20~24세,7084.5
2018,경기,all,20~24세,866886.0
2018,경기,male,20~24세,454039.5
2018,경기,female,20~24세,412846.5
2018,강원,all,20~24세,100217.5
2018,강원,male,20~24세,55891.5
2018,강원,female,20~24세,44326.0
2018,충북,all,20~24세,105472.5
2018,충북,male,20~24세,57308.5
2018,충북,female,20~24세,48164.0
2018,충남,all,20~24세,127764.5
2018,충남,male,20~24세,69056.0
2018,충남,female,20~24세,58708.5
2018,전북,all,20~24세,121788.5
2018,전북,male,20~24세,65375.5
2018,전북,female,20~24세,56413.0
2018,전남,all,20~24세,116089.5
2018,전남,male,20~24세,63380.0
2018,전남,female,20~24세,52709.5
2018,경북,all,20~24세,161198.5
2018,경북,male,20~24세,89653.5
2018,경북,female,20~24세,71545.0
2018,경남,all,20~24세,212580.0
2018,경남,male,20~24세,117724.5
2018,경남,female,20~24세,94855.5
2018,제주,all,20~24세,43381.5
2018,제주,male,20~24세,22941.0
2018,제주,female,20~24세,20440.5
2019,전국,all,20~24세,3353801.0
2019,전국,male,20~24세,1759184.0
2019,전국,female,20~24세,1594617.0
2019,서울,all,20~24세,645905.0
2019,서울,male,20~24세,314955.5
2019,서울,female,20~24세,330949.5
2019,부산,all,20~24세,216597.5
2019,부산,male,20~24세,113327.0
2019,부산,female,20~24세,103270.5
2019,대구,all,20~24세,167483.5
2019,대구,male,20~24세,89515.0
2019,대구,female,20~24세,77968.5
2019,인천,all,20~24세,195148.0
2019,인천,male,20~24세,101679.5
2019,인천,female,20~24세,93468.5
2019,광주,all,20~24세,109903.5
2019,광주,male,20~24세,57449.5
2019,광주,female,20~24세,52454.0
2019,대전,all,20~24세,107615.0
2019,대전,male,20~24세,55951.5
2019,대전,female,20~24세,51663.5
2019,울산,all,20~24세,76877.5
2019,울산,male,20~24세,42850.0
2019,울산,female,20~24세,34027.5
2019,세종,all,20~24세,16247.5
2019,세종,male,20~24세,8544.5
2019,세종,female,20~24세,7703.0
2019,경기,all,20~24세,856843.5
2019,경기,male,20~24세,447931.0
2019,경기,female,20~24세,408912.5
2019,강원,all,20~24세,97164.0
2019,강원,male,20~24세,53906.5
2019,강원,female,20~24세,43257.5
2019,충북,all,20~24세,102843.0
2019,충북,male,20~24세,55760.0
2019,충북,female,20~24세,47083.0
2019,충남,all,20~24세,125402.0
2019,충남,male,20~24세,67987.5
2019,충남,female,20~24세,57414.5
2019,전북,all,20~24세,117895.0
2019,전북,male,20~24세,63394.5
2019,전북,female,20~24세,54500.5
2019,전남,all,20~24세,113129.0
2019,전남,male,20~24세,62275.0
2019,전남,female,20~24세,50854.0
2019,경북,all,20~24세,156073.0
2019,경북,male,20~24세,87037.5
2019,경북,female,20~24세,69035.5
2019,경남,all,20~24세,206105.5
2019,경남,male,20~24세,114078.0
2019,경남,female,20~24세,92027.5
2019,제주,all,20~24세,42568.5
2019,제주,male,20~24세,22541.5
2019,제주,female,20~24세,20027.0
2020,전국,all,20~24세,3272265.0
2020,전국,male,20~24세,1709726.0
2020,전국,female,20~24세,1562539.0
2020,서울,all,20~24세,631877.5
2020,서울,male,20~24세,303775.5
2020,서울,female,20~24세,328102.0
2020,부산,all,20~24세,208464.5
2020,부산,male,20~24세,108156.0
2020,부산,female,20~24세,100308.5
2020,대구,all,20~24세,161625.5
2020,대구,male,20~24세,85757.0
2020,대구,female,20~24세,75868.5
2020,인천,all,20~24세,188436.0
2020,인천,male,20~24세,97774.0
2020,인천,female,20~24세,90662.0
2020,광주,all,20~24세,107832.0
2020,광주,male,20~24세,56202.5
2020,광주,female,20~24세,51629.5
2020,대전,all,20~24세,104730.0
2020,대전,male,20~24세,54106.0
2020,대전,female,20~24세,50624.0
2020,울산,all,20~24세,72716.0
2020,울산,male,20~24세,40609.0
2020,울산,female,20~24세,32107.0
2020,세종,all,20~24세,16817.5
2020,세종,male,20~24세,8797.5
2020,세종,female,20~24세,8020.0
2020,경기,all,20~24세,851978.0
2020,경기,male,20~24세,444415.0
2020,경기,female,20~24세,407563.0
2020,강원,all,20~24세,94473.5
2020,강원,male,20~24세,52456.0
2020,강원,female,20~24세,42017.5
2020,충북,all,20~24세,99448.5
2020,충북,male,20~24세,53884.0
2020,충북,female,20~24세,45564.5
2020,충남,all,20~24세,122213.5
2020,충남,male,20~24세,66377.0
2020,충남,female,20~24세,55836.5
2020,전북,all,20~24세,113711.0
2020,전북,male,20~24세,61245.0
2020,전북,female,20~24세,52466.0
2020,전남,all,20~24세,108735.0
2020,전남,male,20~24세,60347.5
2020,전남,female,20~24세,48387.5
2020,경북,all,20~24세,149407.5
2020,경북,male,20~24세,83731.0
2020,경북,female,20~24세,65676.5
2020,경남,all,20~24세,198114.0
2020,경남,male,20~24세,110002.5
2020,경남,female,20~24세,88111.5
2020,제주,all,20~24세,41685.0
2020,제주,male,20~24세,22090.5
2020,제주,female,20~24세,19594.5
2021,전국,all,20~24세,3175015.0
2021,전국,male,20~24세,1654306.5
2021,전국,female,20~24세,1520708.5
2021,서울,all,20~24세,613102.5
2021,서울,male,20~24세,291759.5
2021,서울,female,20~24세,321343.0
2021,부산,all,20~24세,199596.0
2021,부산,male,20~24세,102733.0
2021,부산,female,20~24세,96863.0
2021,대구,all,20~24세,154960.5
2021,대구,male,20~24세,81880.0
2021,대구,female,20~24세,73080.5
2021,인천,all,20~24세,181250.5
2021,인천,male,20~24세,93888.0
2021,인천,female,20~24세,87362.5
2021,광주,all,20~24세,104947.0
2021,광주,male,20~24세,54633.0
2021,광주,female,20~24세,50314.0
2021,대전,all,20~24세,101762.0
2021,대전,male,20~24세,52216.5
2021,대전,female,20~24세,49545.5
2021,울산,all,20~24세,68209.5
2021,울산,male,20~24세,38162.0
2021,울산,female,20~24세,30047.5
2021,세종,all,20~24세,17277.5
2021,세종,male,20~24세,9058.0
2021,세종,female,20~24세,8219.5
2021,경기,all,20~24세,844832.0
2021,경기,male,20~24세,439978.5
2021,경기,female,20~24세,404853.5
2021,강원,all,20~24세,91143.0
2021,강원,male,20~24세,50765.5
2021,강원,female,20~24세,40377.5
2021,충북,all,20~24세,95232.0
2021,충북,male,20~24세,51616.5
2021,충북,female,20~24세,43615.5
2021,충남,all,20~24세,118652.5
2021,충남,male,20~24세,64478.5
2021,충남,female,20~24세,54174.0
2021,전북,all,20~24세,109584.5
2021,전북,male,20~24세,59019.0
2021,전북,female,20~24세,50565.5
2021,전남,all,20~24세,103290.5
2021,전남,male,20~24세,57584.0
2021,전남,female,20~24세,45706.5
2021,경북,all,20~24세,142350.0
2021,경북,male,20~24세,79985.5
2021,경북,female,20~24세,62364.5
2021,경남,all,20~24세,188327.0
2021,경남,male,20~24세,105039.5
2021,경남,female,20~24세,83287.5
2021,제주,all,20~24세,40498.0
2021,제주,male,20~24세,21509.5
2021,제주,female,20~24세,18988.5
2022,전국,all,20~24세,3023612.0
2022,전국,male,20~24세,1574159.0
2022,전국,female,20~24세,1449453.0
2022,서울,all,20~24세,588157.0
2022,서울,male,20~24세,278023.5
2022,서울,female,20~24세,310133.5
2022,부산,all,20~24세,188139.0
2022,부산,male,20~24세,96519.5
2022,부산,female,20~24세,91619.5
2022,대구,all,20~24세,145542.0
2022,대구,male,20~24세,77004.0
2022,대구,female,20~24세,68538.0
2022,인천,all,20~24세,172194.0
2022,인천,male,20~24세,89290.0
2022,인천,female,20~24세,82904.0
2022,광주,all,20~24세,99522.5
2022,광주,male,20~24세,51695.5
2022,광주,female,20~24세,47827.0
2022,대전,all,20~24세,97364.5
2022,대전,male,20~24세,49895.5
2022,대전,female,20~24세,47469.0
2022,울산,all,20~24세,62748.0
2022,울산,male,20~24세,35169.5
2022,울산,female,20~24세,27578.5
2022,세종,all,20~24세,17615.5
2022,세종,male,20~24세,9260.0
2022,세종,female,20~24세,8355.5
2022,경기,all,20~24세,813878.0
2022,경기,male,20~24세,423953.5
2022,경기,female,20~24세,389924.5
2022,강원,all,20~24세,86594.5
2022,강원,male,20~24세,48293.5
2022,강원,female,20~24세,38301.0
2022,충북,all,20~24세,90050.0
2022,충북,male,20~24세,48925.0
2022,충북,female,20~24세,41125.0
2022,충남,all,20~24세,113899.5
2022,충남,male,20~24세,61992.5
2022,충남,female,20~24세,51907.0
2022,전북,all,20~24세,103863.5
2022,전북,male,20~24세,56107.5
2022,전북,female,20~24세,47756.0
2022,전남,all,20~24세,96708.5
2022,전남,male,20~24세,54002.5
2022,전남,female,20~24세,42706.0
2022,경북,all,20~24세,133797.0
2022,경북,male,20~24세,75308.5
2022,경북,female,20~24세,58488.5
2022,경남,all,20~24세,175173.5
2022,경남,male,20~24세,98186.5
2022,경남,female,20~24세,76987.0
2022,제주,all,20~24세,38365.0
2022,제주,male,20~24세,20532.0
2022,제주,female,20~24세,17833.0
2023,전국,all,20~24세,2861651.5
2023,전국,male,20~24세,1489291.5
2023,전국,female,20~24세,1372360.0
2023,서울,all,20~24세,564693.5
2023,서울,male,20~24세,265562.5
2023,서울,female,20~24세,299131.0
2023,부산,all,20~24세,177426.5
2023,부산,male,20~24세,90994.5
2023,부산,female,20~24세,86432.0
2023,대구,all,20~24세,137540.5
2023,대구,male,20~24세,72725.5
2023,대구,female,20~24세,64815.0
2023,인천,all,20~24세,163436.0
2023,인천,male,20~24세,84719.5
2023,인천,female,20~24세,78716.5
2023,광주,all,20~24세,93358.0
2023,광주,male,20~24세,48607.0
2023,광주,female,20~24세,44751.0
2023,대전,all,20~24세,92828.5
2023,대전,male,20~24세,47641.5
2023,대전,female,20~24세,45187.0
2023,울산,all,20~24세,57363.0
2023,울산,male,20~24세,32318.5
2023,울산,female,20~24세,25044.5
2023,세종,all,20~24세,17677.5
2023,세종,male,20~24세,9249.5
2023,세종,female,20~24세,8428.0
2023,경기,all,20~24세,772182.5
2023,경기,male,20~24세,402264.0
2023,경기,female,20~24세,369918.5
2023,강원,all,20~24세,81638.0
2023,강원,male,20~24세,45448.0
2023,강원,female,20~24세,36190.0
2023,충북,all,20~24세,85105.0
2023,충북,male,20~24세,46390.5
2023,충북,female,20~24세,38714.5
2023,충남,all,20~24세,109083.0
2023,충남,male,20~24세,59384.0
2023,충남,female,20~24세,49699.0
2023,전북,all,20~24세,97457.0
2023,전북,male,20~24세,52744.5
2023,전북,female,20~24세,44712.5
2023,전남,all,20~24세,89983.0
2023,전남,male,20~24세,50328.0
2023,전남,female,20~24세,39655.0
2023,경북,all,20~24세,123978.5
2023,경북,male,20~24세,70275.0
2023,경북,female,20~24세,53703.5
2023,경남,all,20~24세,161774.5
2023,경남,male,20~24세,91152.5
2023,경남,female,20~24세,70622.0
2023,제주,all,20~24세,36126.5
2023,제주,male,20~24세,19486.5
2023,제주,female,20~24세,16640.0
2016,전국,all,25~29세,3161268.5
2016,전국,male,25~29세,1652552.5
2016,전국,female,25~29세,1508716.0
2016,서울,all,25~29세,742129.5
2016,서울,male,25~29세,367261.0
2016,서울,female,25~29세,374868.5
2016,부산,all,25~29세,212178.5
2016,부산,male,25~29세,110401.0
2016,부산,female,25~29세,101777.5
2016,대구,all,25~29세,146455.5
2016,대구,male,25~29세,80325.0
2016,대구,female,25~29세,66130.5
2016,인천,all,25~29세,190929.0
2016,인천,male,25~29세,98755.0
2016,인천,female,25~29세,92174.0
2016,광주,all,25~29세,86782.0
2016,광주,male,25~29세,44672.5
2016,광주,female,25~29세,42109.5
2016,대전,all,25~29세,97897.5
2016,대전,male,25~29세,52099.5
2016,대전,female,25~29세,45798.0
2016,울산,all,25~29세,72795.0
2016,울산,male,25~29세,40716.5
2016,울산,female,25~29세,32078.5
2016,세종,all,25~29세,12656.0
2016,세종,male,25~29세,6221.5
2016,세종,female,25~29세,6434.5
2016,경기,all,25~29세,783340.5
2016,경기,male,25~29세,407108.5
2016,경기,female,25~29세,376232.0
2016,강원,all,25~29세,79900.5
2016,강원,male,25~29세,44979.5
2016,강원,female,25~29세,34921.0
2016,충북,all,25~29세,89370.5
2016,충북,male,25~29세,48627.5
2016,충북,female,25~29세,40743.0
2016,충남,all,25~29세,115690.5
2016,충남,male,25~29세,62665.0
2016,충남,female,25~29세,53025.5
2016,전북,all,25~29세,93957.5
2016,전북,male,25~29세,50129.0
2016,전북,female,25~29세,43828.5
2016,전남,all,25~29세,87396.5
2016,전남,male,25~29세,46968.5
2016,전남,female,25~29세,40428.0
2016,경북,all,25~29세,140762.5
2016,경북,male,25~29세,78475.5
2016,경북,female,25~29세,62287.0
2016,경남,all,25~29세,176735.0
2016,경남,male,25~29세,96306.5
2016,경남,female,25~29세,80428.5
2016,제주,all,25~29세,32292.0
2016,제주,male,25~29세,16840.5
2016,제주,female,25~29세,15451.5
2017,전국,all,25~29세,3252272.5
2017,전국,male,25~29세,1705353.0
2017,전국,female,25~29세,1546919.5
2017,서울,all,25~29세,756265.0
2017,서울,male,25~29세,375042.5
2017,서울,female,25~29세,381222.5
2017,부산,all,25~29세,216794.5
2017,부산,male,25~29세,113348.0
2017,부산,female,25~29세,103446.5
2017,대구,all,25~29세,151425.5
2017,대구,male,25~29세,83087.5
2017,대구,female,25~29세,68338.0
2017,인천,all,25~29세,198500.5
2017,인천,male,25~29세,103039.5
2017,인천,female,25~29세,95461.0
2017,광주,all,25~29세,89278.5
2017,광주,male,25~29세,46276.0
2017,광주,female,25~29세,43002.5
2017,대전,all,25~29세,100500.0
2017,대전,male,25~29세,53590.0
2017,대전,female,25~29세,46910.0
2017,울산,all,25~29세,73890.5
2017,울산,male,25~29세,41371.0
2017,울산,female,25~29세,32519.5
2017,세종,all,25~29세,14871.5
2017,세종,male,25~29세,7234.0
2017,세종,female,25~29세,7637.5
2017,경기,all,25~29세,821519.0
2017,경기,male,25~29세,428742.5
2017,경기,female,25~29세,392776.5
2017,강원,all,25~29세,82075.5
2017,강원,male,25~29세,46281.5
2017,강원,female,25~29세,35794.0
2017,충북,all,25~29세,91231.0
2017,충북,male,25~29세,50096.0
2017,충북,female,25~29세,41135.0
2017,충남,all,25~29세,117675.5
2017,충남,male,25~29세,64115.0
2017,충남,female,25~29세,53560.5
2017,전북,all,25~29세,95051.0
2017,전북,male,25~29세,50760.5
2017,전북,female,25~29세,44290.5
2017,전남,all,25~29세,88585.0
2017,전남,male,25~29세,47675.5
2017,전남,female,25~29세,40909.5
2017,경북,all,25~29세,140571.0
2017,경북,male,25~29세,78694.5
2017,경북,female,25~29세,61876.5
2017,경남,all,25~29세,179459.0
2017,경남,male,25~29세,97918.5
2017,경남,female,25~29세,81540.5
2017,제주,all,25~29세,34579.5
2017,제주,male,25~29세,18080.5
2017,제주,female,25~29세,16499.0
2018,전국,all,25~29세,3347964.5
2018,전국,male,25~29세,1762115.0
2018,전국,female,25~29세,1585849.5
2018,서울,all,25~29세,775678.0
2018,서울,male,25~29세,385148.0
2018,서울,female,25~29세,390530.0
2018,부산,all,25~29세,220590.5
2018,부산,male,25~29세,115889.5
2018,부산,female,25~29세,104701.0
2018,대구,all,25~29세,156318.0
2018,대구,male,25~29세,85569.5
2018,대구,female,25~29세,70748.5
2018,인천,all,25~29세,205805.0
2018,인천,male,25~29세,107265.5
2018,인천,female,25~29세,98539.5
2018,광주,all,25~29세,92469.5
2018,광주,male,25~29세,48197.0
2018,광주,female,25~29세,44272.5
2018,대전,all,25~29세,102860.0
2018,대전,male,25~29세,54978.5
2018,대전,female,25~29세,47881.5
2018,울산,all,25~29세,74139.5
2018,울산,male,25~29세,41505.0
2018,울산,female,25~29세,32634.5
2018,세종,all,25~29세,17047.5
2018,세종,male,25~29세,8305.0
2018,세종,female,25~29세,8742.5
2018,경기,all,25~29세,859756.0
2018,경기,male,25~29세,451263.0
2018,경기,female,25~29세,408493.0
2018,강원,all,25~29세,83466.0
2018,강원,male,25~29세,47287.5
2018,강원,female,25~29세,36178.5
2018,충북,all,25~29세,94083.5
2018,충북,male,25~29세,52439.5
2018,충북,female,25~29세,41644.0
2018,충남,all,25~29세,119782.0
2018,충남,male,25~29세,65736.5
2018,충남,female,25~29세,54045.5
2018,전북,all,25~29세,96148.0
2018,전북,male,25~29세,51502.5
2018,전북,female,25~29세,44645.5
2018,전남,all,25~29세,90295.0
2018,전남,male,25~29세,48828.5
2018,전남,female,25~29세,41466.5
2018,경북,all,25~29세,140443.0
2018,경북,male,25~29세,79097.0
2018,경북,female,25~29세,61346.0
2018,경남,all,25~29세,182027.0
2018,경남,male,25~29세,99651.0
2018,경남,female,25~29세,82376.0
2018,제주,all,25~29세,37056.0
2018,제주,male,25~29세,19451.5
2018,제주,female,25~29세,17604.5
2019,전국,all,25~29세,3430877.0
2019,전국,male,25~29세,1811314.5
2019,전국,female,25~29세,1619562.5
2019,서울,all,25~29세,796730.5
2019,서울,male,25~29세,394865.5
2019,서울,female,25~29세,401865.0
2019,부산,all,25~29세,221992.5
2019,부산,male,25~29세,116925.5
2019,부산,female,25~29세,105067.0
2019,대구,all,25~29세,158594.5
2019,대구,male,25~29세,86460.0
2019,대구,female,25~29세,72134.5
2019,인천,all,25~29세,211328.5
2019,인천,male,25~29세,110702.0
2019,인천,female,25~29세,100626.5
2019,광주,all,25~29세,96088.0
2019,광주,male,25~29세,50274.0
2019,광주,female,25~29세,45814.0
2019,대전,all,25~29세,104830.0
2019,대전,male,25~29세,56089.5
2019,대전,female,25~29세,48740.5
2019,울산,all,25~29세,73996.5
2019,울산,male,25~29세,41505.0
2019,울산,female,25~29세,32491.5
2019,세종,all,25~29세,18885.0
2019,세종,male,25~29세,9242.0
2019,세종,female,25~29세,9643.0
2019,경기,all,25~29세,894514.5
2019,경기,male,25~29세,472305.5
2019,경기,female,25~29세,422209.0
2019,강원,all,25~29세,84130.5
2019,강원,male,25~29세,47740.5
2019,강원,female,25~29세,36390.0
2019,충북,all,25~29세,96986.0
2019,충북,male,25~29세,54859.0
2019,충북,female,25~29세,42127.0
2019,충남,all,25~29세,120776.5
2019,충남,male,25~29세,66812.5
2019,충남,female,25~29세,53964.0
2019,전북,all,25~29세,97010.5
2019,전북,male,25~29세,52142.5
2019,전북,female,25~29세,44868.0
2019,전남,all,25~29세,92027.0
2019,전남,male,25~29세,50473.0
2019,전남,female,25~29세,41554.0
2019,경북,all,25~29세,140200.5
2019,경북,male,25~29세,79298.5
2019,경북,female,25~29세,60902.0
2019,경남,all,25~29세,183718.5
2019,경남,male,25~29세,101081.5
2019,경남,female,25~29세,82637.0
2019,제주,all,25~29세,39067.5
2019,제주,male,25~29세,20538.0
2019,제주,female,25~29세,18529.5
2020,전국,all,25~29세,3505179.5
2020,전국,male,25~29세,1852731.0
2020,전국,female,25~29세,1652448.5
2020,서울,all,25~29세,816546.0
2020,서울,male,25~29세,402080.5
2020,서울,female,25~29세,414465.5
2020,부산,all,25~29세,223382.5
2020,부산,male,25~29세,117571.0
2020,부산,female,25~29세,105811.5
2020,대구,all,25~29세,159880.5
2020,대구,male,25~29세,86612.0
2020,대구,female,25~29세,73268.5
2020,인천,all,25~29세,214034.5
2020,인천,male,25~29세,112331.5
2020,인천,female,25~29세,101703.0
2020,광주,all,25~29세,100019.5
2020,광주,male,25~29세,52347.0
2020,광주,female,25~29세,47672.5
2020,대전,all,25~29세,107026.5
2020,대전,male,25~29세,57192.5
2020,대전,female,25~29세,49834.0
2020,울산,all,25~29세,73788.0
2020,울산,male,25~29세,41560.0
2020,울산,female,25~29세,32228.0
2020,세종,all,25~29세,20029.5
2020,세종,male,25~29세,9874.5
2020,세종,female,25~29세,10155.0
2020,경기,all,25~29세,929148.5
2020,경기,male,25~29세,493019.5
2020,경기,female,25~29세,436129.0
2020,강원,all,25~29세,85401.0
2020,강원,male,25~29세,48557.5
2020,강원,female,25~29세,36843.5
2020,충북,all,25~29세,99559.0
2020,충북,male,25~29세,56725.5
2020,충북,female,25~29세,42833.5
2020,충남,all,25~29세,121364.5
2020,충남,male,25~29세,67688.5
2020,충남,female,25~29세,53676.0
2020,전북,all,25~29세,98201.5
2020,전북,male,25~29세,53026.0
2020,전북,female,25~29세,45175.5
2020,전남,all,25~29세,93397.0
2020,전남,male,25~29세,52028.5
2020,전남,female,25~29세,41368.5
2020,경북,all,25~29세,138987.0
2020,경북,male,25~29세,78968.0
2020,경북,female,25~29세,60019.0
2020,경남,all,25~29세,183930.0
2020,경남,male,25~29세,101834.0
2020,경남,female,25~29세,82096.0
2020,제주,all,25~29세,40484.0
2020,제주,male,25~29세,21314.5
2020,제주,female,25~29세,19169.5
2021,전국,all,25~29세,3529975.0
2021,전국,male,25~29세,1864933.5
2021,전국,female,25~29세,1665041.5
2021,서울,all,25~29세,819668.5
2021,서울,male,25~29세,400274.0
2021,서울,female,25~29세,419394.5
2021,부산,all,25~29세,222307.0
2021,부산,male,25~29세,116500.5
2021,부산,female,25~29세,105806.5
2021,대구,all,25~29세,159379.5
2021,대구,male,25~29세,85731.5
2021,대구,female,25~29세,73648.0
2021,인천,all,25~29세,213285.5
2021,인천,male,25~29세,111752.5
2021,인천,female,25~29세,101533.0
2021,광주,all,25~29세,102510.0
2021,광주,male,25~29세,53655.5
2021,광주,female,25~29세,48854.5
2021,대전,all,25~29세,108506.5
2021,대전,male,25~29세,57948.5
2021,대전,female,25~29세,50558.0
2021,울산,all,25~29세,72507.5
2021,울산,male,25~29세,41059.0
2021,울산,female,25~29세,31448.5
2021,세종,all,25~29세,20660.5
2021,세종,male,25~29세,10303.0
2021,세종,female,25~29세,10357.5
2021,경기,all,25~29세,951087.0
2021,경기,male,25~29세,506176.0
2021,경기,female,25~29세,444911.0
2021,강원,all,25~29세,86000.0
2021,강원,male,25~29세,48940.0
2021,강원,female,25~29세,37060.0
2021,충북,all,25~29세,101020.5
2021,충북,male,25~29세,57662.0
2021,충북,female,25~29세,43358.5
2021,충남,all,25~29세,121380.0
2021,충남,male,25~29세,68098.0
2021,충남,female,25~29세,53282.0
2021,전북,all,25~29세,98803.0
2021,전북,male,25~29세,53623.0
2021,전북,female,25~29세,45180.0
2021,전남,all,25~29세,93381.0
2021,전남,male,25~29세,52351.0
2021,전남,female,25~29세,41030.0
2021,경북,all,25~29세,136969.0
2021,경북,male,25~29세,78211.0
2021,경북,female,25~29세,58758.0
2021,경남,all,25~29세,181409.5
2021,경남,male,25~29세,101038.0
2021,경남,female,25~29세,80371.5
2021,제주,all,25~29세,41100.0
2021,제주,male,25~29세,21610.0
2021,제주,female,25~29세,19490.0
2022,전국,all,25~29세,3493108.5
2022,전국,male,25~29세,1841935.5
2022,전국,female,25~29세,1651173.0
2022,서울,all,25~29세,811396.0
2022,서울,male,25~29세,393355.0
2022,서울,female,25~29세,418041.0
2022,부산,all,25~29세,216346.0
2022,부산,male,25~29세,112638.5
2022,부산,female,25~29세,103707.5
2022,대구,all,25~29세,155432.0
2022,대구,male,25~29세,82886.5
2022,대구,female,25~29세,72545.5
2022,인천,all,25~29세,210260.5
2022,인천,male,25~29세,109934.0
2022,인천,female,25~29세,100326.5
2022,광주,all,25~29세,102597.5
2022,광주,male,25~29세,53725.5
2022,광주,female,25~29세,48872.0
2022,대전,all,25~29세,108774.5
2022,대전,male,25~29세,58056.0
2022,대전,female,25~29세,50718.5
2022,울산,all,25~29세,70367.0
2022,울산,male,25~29세,40029.5
2022,울산,female,25~29세,30337.5
2022,세종,all,25~29세,20785.5
2022,세종,male,25~29세,10427.5
2022,세종,female,25~29세,10358.0
2022,경기,all,25~29세,948292.0
2022,경기,male,25~29세,505106.0
2022,경기,female,25~29세,443186.0
2022,강원,all,25~29세,85762.0
2022,강원,male,25~29세,48629.5
2022,강원,female,25~29세,37132.5
2022,충북,all,25~29세,100904.5
2022,충북,male,25~29세,57414.0
2022,충북,female,25~29세,43490.5
2022,충남,all,25~29세,120279.0
2022,충남,male,25~29세,67769.0
2022,충남,female,25~29세,52510.0
2022,전북,all,25~29세,98065.0
2022,전북,male,25~29세,53311.0
2022,전북,female,25~29세,44754.0
2022,전남,all,25~29세,92751.0
2022,전남,male,25~29세,52025.0
2022,전남,female,25~29세,40726.0
2022,경북,all,25~29세,134284.0
2022,경북,male,25~29세,76912.0
2022,경북,female,25~29세,57372.0
2022,경남,all,25~29세,176066.5
2022,경남,male,25~29세,98342.5
2022,경남,female,25~29세,77724.0
2022,제주,all,25~29세,40745.5
2022,제주,male,25~29세,21374.0
2022,제주,female,25~29세,19371.5
2023,전국,all,25~29세,3428923.5
2023,전국,male,25~29세,1800766.0
2023,전국,female,25~29세,1628157.5
2023,서울,all,25~29세,802843.5
2023,서울,male,25~29세,385727.0
2023,서울,female,25~29세,417116.5
2023,부산,all,25~29세,208199.5
